Lead_ID,Lead_Date,Industry,State,Employee_Count,Lead_Source,Campaign_Type,Sales_Rep_Interactions,Previous_Interactions,Days_Since_Last_Interaction,Website_Visits,Pages_Viewed,Email_Opens,Email_Clicks,Content_Downloads,Demo_Attended,Estimated_Budget,Estimated_Deal_Value,Decision_Maker,Contact_Requests,Product_Page_Visits,Trial_Started,Converted,Conversion_Date
L007033,5/21/2025,Retail,West Bengal,8,LinkedIn,Content Marketing,2,3,46,8,22,8,2,3,Yes,47000,35000,Yes,0,1,No,0,
L019593,11/24/2024,Financial Services,Punjab,206,Webinar,Product Demo,4,4,25,,65,12,2,4,No,130000,58269868,Yes,1,12,No,0,
L005450,6/4/2024,IT Services,Tamil Nadu,29,Website,Product Demo,3,6,33,,13,9,2,2,No,53000,75000,Yes,0,2,No,0,
L007186,12/23/2025,IT Services,Madhya Pradesh,117,Email Campaign,Product demo,4,9,12,17,44,9,21,1,No,99000,115000,Yes,1,8,No,1,1/26/2026
L005563,7/29/2024,IT Services,Kerala,38,Google Ads,WEBINAR,5,5,25,31,65,12,2,5,No,67000,80000,No,0,14,No,0,
L010355,11/28/2024,Financial Services,Rajasthan,55,Google Ads,Free Trial,4,10,48,9,17,7,2,3,Yes,82000,105000,No,0,3,No,1,1/18/2025
L002266,8/8/2026,Financial Services,Tamil Nadu,47,Partner,Enterprise Outreach,3,6,36,13,27,8,1,1,Yes,69000,105000,No,1,5,No,0,
L008887,5/7/2024,Manufacturing,Andhra Pradesh,6,Referral,Product Demo,4,7,17,23,57,8,3,6,No,47000,60000,No,0,14,Yes,1,5/28/2024
L017961,2/20/2025,Retail,Rajasthan,74,Website,Webinar,2,4,26,,13,8,3,0,No,62000,75000,No,0,3,No,0,
L018190,1/6/2025,Professional Services,Rajasthan,59,Webinar,Webinar,3,3,28,11,26,,2,1,Yes,76000,65000,No,1,4,Yes,0,
L018003,4/1/2026,Real Estate,Haryana,106,LinkedIn,Content Marketing,2,4,50,4,11,8,2,1,No,,,No,0,2,No,0,
L012176,1/23/2024,IT Services,Uttar Pradesh,41,Google Ads,Enterprise Outreach,6,14,33,20,50,7,2,4,No,62000,65000,Yes,0,10,Yes,1,3/10/2024
L016597,11/10/2024,Manufacturing,Andhra Pradesh,76,Email Campaign,Webinar,5,9,19,23,47,9,4,2,Yes,73000,100000,No,1,4,Yes,0,
L015674,11/15/2025,Healthcare,Telangana,56,Partner,Free Trial,5,11,18,26,35,9,2,2,No,73000,95000,No,1,12,No,0,
L011560,2/28/2026,Logistics,Andhra Pradesh,265,LinkedIn,Product Demo,9,8,,60,130,15,3,,Yes,140000,200000,Yes,3,26,Yes,1,3/13/2026
L017094,10/23/2024,Logistics,Telangana,69,LinkedIn,Free Trial,6,8,24,,71,8,2,3,Yes,89000,120000,Yes,0,19,Yes,1,11/15/2024
L018366,9/19/2024,Logistics,Karnataka,27,Partner,Content Marketing,3,5,24,31,61,12,3,3,Yes,59000,55000,No,0,9,Yes,1,10/21/2024
L015459,3/21/2025,Healthcare,Maharashtra,4,LinkedIn,Content Marketing,4,7,27,6,13,5,1,0,No,47000,35000,No,1,4,No,1,5/18/2025
L006391,7/7/2025,Logistics,Maharashtra,56,Referral,Webinar,1,3,53,11,21,9,2,1,Yes,68000,,No,0,3,No,0,
L011231,6/20/2026,Financial Services,Tamil Nadu,15,Webinar,Webinar,5,11,29,12,24,,3,2,No,52000,40000,No,0,6,No,1,8/7/2026
L011680,7-Apr-24,Financial Services,Rajasthan,4,LinkedIn,Webinar,2,5,10,21,31,13,2,3,No,47000,65000,Yes,1,13,No,0,
L008274,2/21/2024,Healthcare,Andhra Pradesh,13,Google Ads,Free Trial,3,2,25,18,33,7,1,2,Yes,49000,30000,Yes,0,7,No,1,3/30/2024
L016877,7/30/2026,Telecommunications,Odisha,55,Google Ads,Enterprise Outreach,6,11,23,57,117,9,3,9,Yes,72000,105000,Yes,2,11,Yes,1,9/2/2026
L018981,11/4/2025,Retail,Tamil Nadu,138,Referral,Free Trial,1,0,33,17,38,7,2,4,Yes,103000,85000,No,0,7,Yes,1,1/1/2026
L005034,7/28/2024,Telecommunications,Karnataka,18,Website,Webinar,2,1,29,14,,9,2,3,Yes,56000,80000,No,0,2,No,0,
L005470,9/6/2024,Retail,Haryana,27,Google Ads,Free Trial,5,16,15,29,44,9,2,6,Yes,55000,70000,No,0,5,No,1,27/11/2024
L002006,2/5/2026,IT Services,West Bengal,42,Webinar,Enterprise Outreach,3,7,37,8,7,7,3,1,No,65000,70000,No,0,3,No,0,
L007076,6/9/2025,IT Services,Haryana,14,Email Campaign,Product Demo,4,4,36,13,27,,1,1,No,51000,40000,No,0,2,No,0,
L002023,8/20/2025,IT Services,Rajasthan,13,Website,Product Demo,5,12,32,20,35,9,3,3,Yes,51000,70000,No,0,8,Yes,0,
L019397,8/21/2024,Education,Tamil Nadu,82,Website,Free Trial,6,10,23,17,24,,2,2,No,,105000,No,0,4,No,0,
L012766,5/9/2024,IT Services,Uttar Pradesh,184,Website,Product Demo,1,3,30,19,40,12,2,4,No,140000,105000,Yes,0,9,Yes,1,7/2/2024
L001154,4/26/2024,Logistics,Rajasthan,81,Website,Product Demo,4,8,51,32,73,9,3,7,Yes,94000,75000,Yes,0,7,No,1,6/4/2024
L016900,3/31/2026,Financial Services,Andhra Pradesh,38,Referral,product demo,1,2,56,6,,8,3,3,No,70000,55000,Yes,0,2,No,0,
L013088,6/4/2024,Retail,Gujarat,78,Google Ads,Enterprise Outreach,1,5,46,13,,8,1,3,No,76000,60000,No,0,9,No,0,
L007178,4/1/2025,Telecommunications,Andhra Pradesh,50,Email Campaign,Enterprise Outreach,7,14,11,49,78,8,2,5,Yes,77000,70000,No,1,31,Yes,0,
L011318,17-May-26,Telecommunications,Haryana,329,Website,Webinar,0,2,36,3,8,9,16,0,No,225000,340000,No,0,1,No,0,
L012651,9/14/2024,Manufacturing,Uttar Pradesh,439,Website,Content Marketing,2,4,46,8,16,13,5,2,Yes,,255000,No,0,4,No,1,10/24/2024
L005622,3/8/2025,Manufacturing,Uttar Pradesh,4,Email Campaign,Enterprise Outreach,4,7,421,3,8,12,5,0,No,48000,50000,No,0,1,No,0,
L010800,1/5/2026,Professional Services,Telangana,16,Website,Product Demo,3,9,32,10,20,9,,1,No,52000,65000,Yes,0,6,No,0,
L011507,11/30/2024,Real Estate,Madhya Pradesh,16,Google Ads,Free Trial,7,9,21,47,96,11,1,32,Yes,48000,70000,No,0,23,Yes,0,
L014614,3/22/2025,Telecommunications,Punjab,38,Website,Webinar,5,3,,13,23,11,3,1,No,69000,45000,Yes,1,,No,0,
L018588,6/16/2026,Education,Karnataka,13,WEBINAR,Content Marketing,6,5,11,40,55,,4,4,No,49000,45000,No,0,,No,1,8/9/2026
L005895,4/1/2024,Financial Services,Uttar Pradesh,14,Referral,Enterprise Outreach,9,12,21,48,88,8,2,6,Yes,55000,75000,No,1,18,Yes,0,
L002273,23-07-2024,Logistics,Punjab,46,Partner,Content Marketing,4,10,29,12,14,10,,1,No,66000,85000,No,1,3,No,0,
L016551,12/15/2025,Healthcare,Delhi,12,Webinar,Content Marketing,0,3,49,6,26,12,3,3,Yes,51000,60000,No,0,1,No,1,2/11/2026
L000442,5/8/2024,Education,West Bengal,125,Email Campaign,Enterprise Outreach,,10,29,11,360,11,3,4,No,87000,115000,No,0,6,No,1,7/9/2024
L008309,24-May-25,Manufacturing,Haryana,9,Partner,Content Marketing,4,6,,25,32,8,2,6,Yes,48000,60000,No,0,16,No,0,
L013196,10/23/2024,Healthcare,Madhya Pradesh,52,Referral,Enterprise Outreach,2,,,22,42,9,,3,No,63000,65000,No,0,12,No,1,12/14/2024
L011999,4/14/2026,IT Services,Tamil Nadu,70,Website,Webinar,7,12,94,33,53,7,2,6,Yes,72000,50000,Yes,0,16,No,1,4/30/2026
L015927,3/27/2026,Education,Haryana,16,linkedin,Free Trial,4,10,50,12,23,7,1,3,No,51000,75000,Yes,1,6,No,0,
L013957,2/26/2024,Telecommunications,Delhi,129,Website,Webinar,2,3,36,8,13,13,2,1,No,110000,115000,No,0,5,No,0,
L002554,1/31/2024,Telecommunications,Kerala,256,Email Campaign,Content Marketing,7,8,31,1444,73,8,2,7,Yes,166000,240000,Yes,1,4,No,0,
L018680,10/29/2024,Real Estate,Odisha,19,Google Ads,Webinar,2,4,20,10,16,7,1,2,No,53000,55000,No,0,3,No,0,
L012249,3/26/2026,Logistics,Delhi,12,EMAIL CAMPAIGN,Content Marketing,1,3,45,8,13,7,2,3,No,,70000,Yes,0,2,No,0,
L000276,4/14/2025,Healthcare,West Bengal,15,Referral,Content Marketing,5,7,,38,64,,1,5,Yes,50000,,Yes,0,10,Yes,1,5/30/2025
L007533,12/26/2024,Manufacturing,Gujarat,13,Google Ads,Webinar,3,2,38,22,54,8,1,3,Yes,50000,40000,No,1,11,Yes,0,
L016971,12/19/2024,Telecommunications,Rajasthan,36,Email Campaign,Enterprise Outreach,1,3,37,11,18,5,103,2,Yes,55000,75000,Yes,0,3,No,0,
L007895,7/7/2026,Financial Services,Haryana,95,Email Campaign,Product Demo,6,11,19,25,34,14,5,5,Yes,112000,135000,No,0,12,No,1,8/13/2026
L010491,1/13/2025,Telecommunications,Tamil Nadu,90,Website ,Free Trial,2,6,28,5,11,11,1,1,No,86000,90000,No,0,2,No,0,
L013079,10/13/2024,Telecommunications,Telangana,45,Referral,Webinar,2,6,,6,10,11,4,2,Yes,102000,150000,No,0,,No,0,
L016760,11/13/2025,Financial Services,Rajasthan,556,LinkedIn,Content Marketing,2,7,32,1,,13,2,1,No,497000,445000,No,0,0,No,1,1/17/2026
L003850,4/14/2025,Real Estate,Karnataka,58,Website,Enterprise Outreach,5,10,18,23,28,5,2,2,Yes,70000,90000,No,0,,No,0,
L015534,5/27/2025,Financial Services,Rajasthan,6,Webinar,Free Trial,6,11,26,29,47,6,,2,Yes,48000,60000,No,0,9,No,1,7/14/2025
L016291,9/12/2024,Manufacturing,West Bengal,15,Partner,Content Marketing,39,8,23,22,32,10,3,4,Yes,54000,,No,0,11,No,0,
L013532,2/23/2024,Healthcare,Telangana,76,Referral ,Enterprise Outreach,2,2,33,21,,8,2,3,No,64000,75000,No,0,,No,1,2/14/2024
L017393,8/21/2025,Healthcare,Andhra Pradesh,21,Google Ads,Webinar,5,8,17,21,21,13,3,4,Yes,50000,70000,Yes,0,4,No,1,10/2/2025
L008928,5/31/2026,Real Estate,Rajasthan,34,Google Ads,Product Demo,2,6,,34,50,14,1,6,No,58000,65000,No,1,12,No,1,6/30/2026
L012144,4/23/2024,Retail,Gujarat,24,WEBINAR,Webinar,3,7,37,9,16,6,0,1,No,54000,80000,Yes,0,2,No,0,
L014403,8/10/2026,Telecommunications,Andhra Pradesh,83,LinkedIn,Webinar,10,21,20,60,135,11,4,4,No,116000,90000,Yes,3,25,Yes,1,8/26/2026
L017395,4/1/2025,Professional Services,Gujarat,41,Email Campaign,Product Demo,3,8,30,24,42,6,2,5,Yes,55000,,Yes,0,12,No,1,5/2/2025
L005815,11/16/2025,Professional Services,Telangana,22,LinkedIn,Free Trial,4,8,24,18,33,8,1,2,No,56000,85000,Yes,1,6,No,1,12/16/2025
L010950,12/22/2024,Manufacturing,West Bengal,238,LinkedIn,Free Trial,5,7,24,45,106,11,4,3,Yes,158000,215000,Yes,2,28,Yes,0,
L008542,4/13/2026,Logistics,Rajasthan,56,Google Ads,Content Marketing,4,10,28,50,111,12,2,,Yes,65000,70000,Yes,1,28,No,0,
L011884,3/19/2025,Financial Services,,80,Referral,Product Demo,6,13,,31,60,11,3,3,No,76000,105000,No,1,9,Yes,0,
L003761,2/1/2025,Financial Services,Rajasthan,109,Referral,Webinar,3,5,50,22,,10,1,3,No,101000,90000,Yes,0,14,No,0,
L003804,5/19/2025,Telecommunications,Punjab,39,Google Ads,Free Trial,0,1,32,15,27,10,2,2,Yes,58000,85000,No,1,7,No,0,
L007413,6/27/2024,Financial Services,Delhi,9,Referral,Enterprise Outreach,4,5,45,21,47,6,,4,No,,45000,No,0,5,No,0,
L019719,10/17/2025,Professional Services,Punjab,220,Website,Webinar,2,5,18,29,46,9,2,3,Yes,133000,180000,No,1,13,No,0,
L018654,3/24/2026,Manufacturing,Haryana,6,EMAIL CAMPAIGN,Content Marketing,3,8,22,14,29,7,1,1,No,48000,40000,No,0,7,No,0,
L017580,1/18/2025,Telecommunications,Odisha,60,Google Ads,Enterprise Outreach,5,11,1,39,77,9,2,4,Yes,92000,120000,No,1,8,Yes,1,2/18/2025
L006503,9/25/2024,Telecommunications,Uttar Pradesh,6,Email Campaign,enterprise outreach,2,3,30,3,7,6,1,0,No,49000,70000,No,1,1,No,0,
L002896,5/8/2025,Professional Services,Punjab,96,Webinar,Enterprise Outreach,4,7,,41,96,12,2,8,Yes,88000,85000,Yes,1,8,No,1,6/7/2025
L013775,8/8/2025,Retail,Uttar Pradesh,10,Partner,Webinar,1,2,44,8,18,9,3,1,No,48000,30000,No,1,2,No,0,
L010835,9/20/2025,Education,Punjab,5,LinkedIn,Product Demo,4,,,14,28,7,3,4,No,46000,45000,No,1,5,No,0,
L008189,10/14/2024,Real Estate,Delhi,158,Website,Free Trial,2,4,38,18,34,13,1,1,Yes,88000,70000,No,0,9,No,0,
L019185,12/22/2024,Education,Telangana,22,Partner,Product Demo,3,7,45,8,14,9,2,1,Yes,52000,45000,No,0,4,No,0,
L007640,12/4/2025,Manufacturing,Delhi,64,Google Ads,Free Trial,3,5,48,,,12,1,2,No,66000,75000,No,0,4,Yes,0,
L017880,10/22/2025,Financial Services,Punjab,72,Webinar,Content Marketing,5,10,32,8,21,13,4,3,No,92000,130000,No,1,5,No,1,12-Dec-25
L005897,7/1/2024,Professional Services,Rajasthan,15,Partner ,Product Demo,4,8,35,15,20,8,2,4,Yes,53000,60000,No,0,5,No,1,8/21/2024
L016469,4/30/2025,Logistics,Telangana,19,Google Ads,Free Trial,2,1,50,11,13,9,4,2,Yes,55000,50000,No,2,3,No,1,6/15/2025
L007003,7/5/2025,Education,West Bengal,12,Webinar,Enterprise Outreach,5,4,22,20,428,11,4,3,Yes,52000,75000,No,1,6,No,0,
L018208,8/24/2025,Manufacturing,Punjab,43620,LinkedIn,Enterprise Outreach,4,5,44,14,,6,2,3,No,190000,230000,Yes,0,4,No,0,
L006328,2-Jul-24,IT Services,Delhi,107,Google Ads,Enterprise outreach ,5,12,14,,75,,4,6,Yes,76000,90000,No,1,17,Yes,1,7/18/2024
L006853,7/1/2025,Professional Services,Punjab,38,Email Campaign,Enterprise Outreach,7,13,1,60,82,11,1,7,No,60000,80000,No,2,23,No,1,8/6/2025
L008891,8/11/2025,Financial Services,Uttar Pradesh,36,Webinar,Content Marketing,3,4,39,2,8,6,1,,Yes,,90000,No,0,1,No,0,
L015097,5/8/2026,Financial Services,Madhya Pradesh,23,LinkedIn,Enterprise Outreach,6,13,40,10,13,10,1,3,No,61000,60000,Yes,0,2,No,0,
L013919,1/22/2026,Logistics,Madhya Pradesh,36,Partner,Webinar,4,5,35,29,43,,3,6,No,59000,65000,Yes,1,,Yes,0,
L010116,6/16/2026,Financial Services,Kerala,63,Email Campaign,Content Marketing,5,9,35,19,54,,5,1,Yes,81000,110000,No,1,5,Yes,1,7/6/2026
L003315,2/4/2024,Manufacturing,Kerala,23,Partner,Product Demo,1,4,53,7,13,,,2,Yes,63000,55000,Yes,0,4,Yes,1,3/6/2024
L004830,5/28/2025,Manufacturing,Rajasthan,36,Referral,Free Trial,0,4,38,3,8,8,,2,No,59000,50000,No,1,1,No,0,
L014755,4/30/2025,IT Services,Delhi,15,Webinar,Enterprise Outreach,0,2,47,8,19,6,2,1,No,51000,45000,Yes,0,2,No,1,6/21/2025
L012725,11/9/2024,Professional Services,Gujarat,97,LinkedIn,Webinar,,3,35,6,5,13,41,2,No,93000,105000,Yes,0,3,No,0,
L007604,10/10/2025,Financial Services,Madhya Pradesh,106,Website, Webinar,4,9,52,8,24,11,2,0,No,97000,150000,Yes,0,,No,0,
L000266,7/19/2025,Professional Services,Tamil Nadu,84,Google Ads,Webinar,3,7,30,12,19,13,5,2,No,66000,90000,Yes,0,3,No,0,
L004581,7/27/2024,Retail,Haryana,33,LinkedIn,Free Trial,3,2,40,10,11,7,3,1,Yes,52000,65000,No,2,2,No,1,9/13/2024
L006085,6/20/2024,Healthcare,,38,Referral,Product Demo,2,1,38,3,8,,,2,No,70000,85000,Yes,0,1,No,0,
L014973,6/12/2025,Professional Services,West Bengal,12,LinkedIn,Content Marketing,3,7,38,19,41,5,1,2,No,51000,55000,Yes,0,12,No,0,
L006101,8/13/2025,Professional Services,Punjab,14,Email Campaign,Enterprise Outreach,1,0,41,4,8,6,1,0,No,50000,60000,No,0,1,No,0,
L001207,7/26/2026,IT Services,Madhya Pradesh,5,LinkedIn,Free Trial,0,3,35,2,3,,,2,Yes,47000,30000,No,0,18,No,0,
L012230,11/5/2024,Healthcare,Madhya Pradesh,25,Google Ads,Free Trial,3,7,15,42,112,11,2,,Yes,57000,40000,Yes,2,13,No,0,
L000015,11/29/2025,Logistics,Telangana,12,Referral,Content Marketing,,7,36,6,10,8,1,1,No,49000,45000,No,0,,No,0,
L013162,1/31/2025,Real Estate,Gujarat ,3,Google ads,Free Trial,7,9,17,26,61,9,1,3,Yes,47000,45000,Yes,0,12,No,0,
L008178,7/13/2024,Manufacturing,Maharashtra,21,LinkedIn,ENTERPRISE OUTREACH,1,,26,11,23,8,,4,No,,45000,Yes,0,6,No,0,
L013434,5/19/2024,IT Services,Kerala,10,Referral,Free Trial,4,7,23,13,,5,1,2,Yes,51000,65000,Yes,0,5,No,0,
L011746,2/3/2026,IT Services,Andhra Pradesh,44,Google Ads,Free Trial,2,1,34,12,25,,4,1,No,72000,110000,No,0,,No,0,
L016886,7/15/2026,Financial Services,Haryana,460,Google Ads,Webinar,4,7,31,36,81,11,,5,Yes,288000,435000,No,1,15,No,1,8/3/2026
L018964,1/17/2026,Logistics,Haryana,166,Webinar,Free Trial,4,10,12,30,75,8,1,4,Yes,124000,185000,Yes,1,10,No,1,2/12/2026
L003668,7/25/2025,Financial Services,Tamil Nadu,5,Website,Content Marketing,4,9,27,23,53,9,2,3,No,47000,70000,No,1,8,Yes,0,
L000594,11/8/2024,Financial Services,Maharashtra,288,Webinar,Free Trial,2,6,30,34,85,10,2,8,No,289000,440000,No,1,8,No,0,
L015406,1/10/2026,Healthcare,Maharashtra,3,Partner,Free Trial,3,9,40,,37,6,0,2,Yes,46000,50000,Yes,0,6,No,0,
L017340,4/22/2026,Logistics,Uttar Pradesh,36,Google Ads,Product Demo,2,4,30,16,24,10,3,2,No,60000,45000,Yes,0,9,No,0,
L008906,3/13/2026,Financial Services,West Bengal,46,Referral,Webinar,4,10,21,16,25,10,4,3,Yes,66000,85000,Yes,0,9,Yes,1,4/5/2026
L006548,6/2/2025,Education,Kerala,9,Website,Webinar,3,3,,,14,9,3,3,No,47000,50000,No,0,3,No,0,
L018339,1/3/2026,IT Services,Karnataka,29,LinkedIn,Content Marketing,4,9,21,7,11,9,3,1,No,54000,50000,No,0,2,No,0,
L001214,5/8/2025,Professional Services,Andhra Pradesh,4,LinkedIn,Webinar,2,6,37,8,23,6,1,2,No,47000,40000,No,0,2,No,0,
L013168,1/20/2026,Healthcare,Haryana,22,Webinar,Product Demo,6,5,33,18,31,7,2,3,Yes,57000,85000,No,0,10,No,0,
L009372,12/8/2025,Healthcare,Telangana,34,Referral,Webinar,2,2,31,15,25,7,1,1,Yes,57000,50000,No,0,2,Yes,0,
L017110,11/6/2025,Financial Services,Punjab,138,Google Ads,Product Demo,2,5,38,,13,9,3,1,No,137000,140000,Yes,0,2,No,0,
L008720,4/7/2025,Logistics,Karnataka,17,Partner,Product Demo,3,7,27,21,53,5,0,3,No,50000,35000,No,1,12,No,0,
L014108,2/27/2026,Healthcare,West Bengal,29,Website,Enterprise Outreach,0,3,47,2,6,10,1,1,No,62000,75000,No,0,1,No,0,
L019119,8/9/2025,Healthcare,Odisha,55,Webinar,Webinar,3,2,25,32,2159,10,1,5,No,93000,60000,No,0,9,Yes,0,
L017440,4/12/2025,Telecommunications,Rajasthan,317,Email Campaign,Free Trial,6,7,22,27,51,10,2,5,Yes,213000,190000,No,0,4,No,1,5/21/2025
L016641,6/16/2024,Professional Services,Rajasthan,20,Google Ads,Enterprise Outreach,4,7,22,22,33,8,3,4,Yes,53000,,Yes,1,13,Yes,1,7/29/2024
L014442,7/10/2024,Logistics,Rajasthan,32,Email Campaign,Product demo,2,3,49,4,8,6,2,2,No,51000,75000,Yes,0,2,No,0,
L008972,8/27/2026,IT Services,Telangana,12,Partner,Webinar,4,5,40,2,8,6,2,0,Yes,53000,50000,No,0,1,No,0,
L004303,2/16/2026,Retail,Gujarat,25,Webinar,Content Marketing,2,4,24,15,28,9,3,3,No,51000,75000,No,0,6,No,0,
L003395,12/3/2025,Logistics,Maharashtra,13,Email Campaign,Webinar,6,9,13,27,,10,2,5,Yes,51000,60000,No,0,8,No,1,1/29/2026
L000261,2/11/2026,IT Services,Karnataka,174,Website,Free Trial,3,8,44,13,32,10,2,3,No,126000,100000,No,0,6,Yes,1,4/2/2026
L005280,10/6/2024,Financial Services,Haryana,5,LinkedIn,,5,8,30,8,19,7,1,,Yes,48000,30000,No,0,1,No,1,12/4/2024
L007272,9/26/2024,Retail,Maharashtra,124,LinkedIn,Webinar,2,4,21,3,7,11,22,0,No,80000,75000,No,1,2,No,0,
L019941,9/16/2025,IT Services,Karnataka,39591,Google Ads,Product Demo,7,8,44,22,38,7,1,2,No,46000,40000,No,0,12,No,0,
L013146,11/30/2024,Education,Madhya Pradesh,93,Email Campaign,Webinar,2,3,29,9,30,11,1,3,No,,125000,No,0,3,No,0,
L005162,7/8/2024,Financial Services,Tamil Nadu,11,Website,Content Marketing,2,5,33,4,10,6,1,0,No,52000,45000,Yes,0,2,Yes,0,
L011953,2/11/2024,Manufacturing,Maharashtra,24,Website,Content Marketing,7,8,25,29,75,12,4,5,Yes,61000,75000,No,1,9,Yes,1,3/23/2024
L018378,1/27/2024,Retail,Delhi,13,Email Campaign,Free Trial,2,5,246,15,22,10,3,2,No,51000,55000,No,0,3,No,0,
L008936,4/27/2025,IT Services,Karnataka,191,Google Ads,Webinar,6,5,28,19,,11,3,5,Yes,,150000,No,0,,No,1,30-05-2025
L002668,4/8/2026,Manufacturing,West Bengal,122,LinkedIn,Content Marketing,6,10,19,49,88,11,2,9,No,107000,165000,No,1,25,Yes,0,
L008156,3/31/2025,Telecommunications,Maharashtra,3,Referral,Webinar,0,0,39,8,10,7,77,3,No,46000,40000,No,0,2,No,0,
L014836,6/22/2026,Healthcare,Haryana,18,LinkedIn,Enterprise Outreach,5,10,,-18,45,,,5,Yes,54000,99470832,No,0,10,Yes,1,7/24/2026
L009690,12/12/2025,Real Estate,Maharashtra,62,Referral,Enterprise Outreach,3,8,43,8,18,,1,2,No,70000,50000,Yes,0,4,No,0,
L001220,7/24/2026,Logistics,Rajasthan,23,Google Ads,Content Marketing,1,5,31,17,28,111,2,,No,53000,40000,No,0,4,No,0,
L018196,4/29/2025,Healthcare,Punjab,38,,Enterprise Outreach,3,3,19,12,19,6,1,,No,67000,45000,No,0,3,Yes,1,6/27/2025
L002514,5/19/2024,Retail,Gujarat,150,Partner,Free Trial,3,7,48,8,19,7,1,,Yes,89000,90000,Yes,0,2,No,0,
L009461,6/30/2024,Financial Services,Haryana,158,Website,Webinar,3,4,21,3,6,11,1,1,No,133000,130000,No,0,1,No,0,
L015463,6/5/2026,Manufacturing,West Bengal,29,Referral,Webinar,5,16,41,19,42,13,1,4,No,57000,85000,Yes,1,4,No,0,
L008143,7/12/2025,Real Estate,Gujarat,499,Google Ads,Content Marketing,2,4,35,20,41,10,3,3,No,171000,165000,Yes,0,3,No,0,
L011906,4/29/2025,Professional Services,Andhra Pradesh,102,Partner,Webinar,7,,13,45,51,9,1,,Yes,83000,70000,Yes,0,15,Yes,1,5/13/2025
L012177,9/13/2025,IT Services,Rajasthan,16,Google Ads,Webinar,3,5,32,15,,7,2,3,Yes,52000,,No,0,6,No,0,
L001784,7/11/2024,Manufacturing,Gujarat,15,Webinar,Webinar,2,2,17,20,49,9,1,2,Yes,51000,40000,Yes,0,4,No,0,
L007065,8/10/2024,Manufacturing,Telangana,7,LinkedIn,Content Marketing,0,2,61,,16,9,1,2,No,49000,35000,No,0,6,Yes,0,
L008757,5/12/2025,Retail,Telangana,73,Google Ads,Enterprise Outreach,6,9,21,16,22,10,2,2,No,66000,60000,No,1,5,No,0,
L008611,8/14/2024,Financial Services,West Bengal,30,Email Campaign,Free Trial,3,5,27,22,59,8,1,3,No,68417291,45000,No,1,4,No,0,
L000976,7/11/2025,Financial Services,Karnataka,91,Google Ads,Free Trial,5,6,45,37,74,10,3,6,Yes,134000,195000,Yes,0,6,Yes,1,8/5/2025
L013719,24-Oct-25,Professional Services,Telangana,187,Website,Enterprise Outreach,6,7,33,30,40,,4,3,No,119000,,No,0,21,No,0,
L011158,10/13/2024,Professional Services,Madhya Pradesh,26,LinkedIn,Webinar,4,5,24,14,24,9,4,2,No,57000,70000,No,0,6,No,0,
L013660,5/10/2025,Financial Services,Maharashtra,40,Google Ads,Product Demo,2,3,31,8,19,6,2,3,No,68000,65000,Yes,0,2,No,0,
L012972,3/6/2025,Healthcare,Uttar Pradesh,42,LinkedIn,Free Trial,4,5,31,13,1936,7,2,3,No,66000,75000,No,0,6,No,0,
L001304,9/4/2024,Healthcare,West Bengal,32,Email Campaign,Enterprise Outreach,2,6,33,16,42,6,1,3,Yes,57000,40000,No,0,5,No,0,
L000327,2/6/2024,Manufacturing,Telangana,6,Google Ads,Free Trial,,5,29,13,19,8,1,2,No,48000,55000,No,1,8,No,0,
L015106,10/14/2024,Telecommunications,Delhi,7,Referral,Product Demo,3,3,33,25,41,10,,2,Yes,49000,55000,No,1,16,Yes,1,11/25/2024
L008666,2/28/2026,Retail,Kerala,106,Email Campaign,Free Trial,9,13,4,39,59,10,2,7,No,83000,85000,No,2,15,Yes,0,
L004187,11/29/2024,Telecommunications,Odisha,9,LinkedIn,Enterprise Outreach,0,0,51,7,17,5,1,1,Yes,52000,60000,Yes,0,4,Yes,0,
L003542,2/2/2025,Logistics,West Bengal,151,Email Campaign,Webinar,3,4,45,7,14,8,2,2,No,98000,130000,No,0,2,No,0,2/25/2025
L008574,7/27/2025,Healthcare,Madhya Pradesh,12,Webinar,Webinar,2,5,28,11,16,8,2,2,No,51000,60000,No,0,,No,0,
L003135,4/25/2025,Manufacturing,Kerala,5,referral,enterprise outreach,1,3,17,16,35,6,13,4,No,48000,146603344,No,1,4,No,0,
L012672,7/17/2026,Logistics,Kerala,8,Website,Webinar,1,2,32,4,15,9,,1,No,50000,50000,No,0,2,No,0,
L001926,6/26/2024,Financial Services,,37,Webinar,Product Demo,5,7,20,28,62,10,2,5,No,63000,95000,No,0,8,Yes,0,
L002859,8/18/2025,Real Estate,West Bengal,20,Email Campaign,Enterprise Outreach,3,2,25,13,21,6,1,3,No,53000,80000,Yes,1,7,Yes,0,
L003090,6/4/2026,Healthcare,West Bengal,26,LinkedIn,Free Trial,7,10,23,19,45,9,2,0,No,67000,90000,No,0,6,No,0,
L005744,5/7/2026,Professional Services,Odisha,28,LinkedIn,Free Trial,2,,27,27,42,,1,5,No,61000,45000,No,0,15,No,0,
L012585,8/10/2025,Manufacturing,Punjab,68,Referral,Free Trial,4,10,36,23,53,10,1,3,No,74000,80000,Yes,0,14,Yes,1,9/11/2025
L004459,3/9/2025,Manufacturing,Madhya Pradesh,18,LinkedIn,Enterprise Outreach,4,9,35,3,10,8,2,0,Yes,51000,,Yes,0,1,No,0,
