Lead_ID,Lead_Date,Industry,State,Employee_Count,Lead_Source,Campaign_Type,Sales_Rep_Interactions,Previous_Interactions,Days_Since_Last_Interaction,Website_Visits,Pages_Viewed,Email_Opens,Email_Clicks,Content_Downloads,Demo_Attended,Estimated_Budget,Estimated_Deal_Value,Decision_Maker,Contact_Requests,Product_Page_Visits,Trial_Started,Converted,Company_Size,Total_Interactions,Digital_Engagement_Score,Budget_per_Employee,Deal_to_Budget_Ratio
L010287,2024-02-19,Logistics,Odisha,342.0,Google Ads,Content Marketing,2.0,3.0,33.0,4.0,7.0,8.0,,1.0,No,,265000.0,No,1.0,2.0,No,0,Large,5.0,4.125,,
L010288,2025-10-02,Retail,Punjab,9.0,Website,Free Trial,4.0,5.0,35.0,31.0,80.0,9.0,1.0,2.0,Yes,48000.0,50000.0,No,0.0,12.0,Yes,0,Small,9.0,22.000000000000004,5333.333333333333,1.0416666666666667
L010289,2024-05-21,Financial Services,Uttar Pradesh,,Google Ads,Enterprise Outreach,4.0,8.0,8.0,8.0,14.0,8.0,2.0,2.0,No,123000.0,100000.0,Yes,0.0,4.0,No,0,,12.0,8.6,,0.8130081300813008
L010290,2024-03-26,Financial Services,Rajasthan,12.0,LinkedIn,Content Marketing,6.0,9.0,3.0,27.0,,11.0,2.0,4.0,Yes,50000.0,,Yes,0.0,17.0,No,1,Small,15.0,22.750000000000004,4166.666666666667,
L010291,2026-08-13,Telecommunications,Telangana,140.0,Website,Free Trial,4.0,5.0,45.0,2.0,4.0,,2.0,2.0,No,117000.0,100000.0,Yes,1.0,1.0,No,0,Medium,9.0,5.2,835.7142857142857,0.8547008547008547
L010292,2025-04-06,Financial Services,Karnataka,,Webinar,Free Trial,3.0,6.0,28.0,,53.0,7.0,1.0,3.0,Yes,143000.0,220000.0,Yes,0.0,16.0,Yes,1,,9.0,19.624999999999996,,1.5384615384615385
L010293,2025-09-25,IT Services,Tamil Nadu,6.0,Partner,Free Trial,3.0,2.0,30.0,7.0,,10.0,3.0,2.0,No,47000.0,55000.0,No,0.0,4.0,No,0,Small,5.0,10.0,7833.333333333333,1.1702127659574468
L010294,2024-07-30,Financial Services,Kerala,36.0,LinkedIn,Content Marketing,1.0,1.0,44.0,4.0,12.0,9.0,2.0,0.0,No,77000.0,65000.0,Yes,1.0,1.0,No,0,Small,2.0,4.3999999999999995,2138.8888888888887,0.8441558441558441
L010295,2024-04-08,Manufacturing,West Bengal,289.0,Website,Product Demo,5.0,12.0,28.0,,18.0,11.0,2.0,1.0,Yes,172000.0,,No,1.0,,No,0,Large,17.0,8.0,595.1557093425605,
L010296,2024-03-02,Manufacturing,Uttar Pradesh,45.0,Google Ads,Webinar,10.0,21.0,1.0,60.0,140.0,6.0,2.0,9.0,Yes,63000.0,75000.0,Yes,1.0,19.0,Yes,1,Small,31.0,44.6,1400.0,1.1904761904761905
L010297,2024-12-10,Professional Services,Haryana,114.0,Website,Webinar,4.0,3.0,23.0,35.0,,10.0,,6.0,Yes,,75000.0,No,1.0,13.0,No,1,Medium,7.0,30.33333333333333,,
L010298,2024-01-04,Manufacturing,Madhya Pradesh,55.0,Google Ads,Webinar,1.0,1.0,52.0,9.0,13.0,11.0,,0.0,No,82000.0,80000.0,No,0.0,4.0,No,0,Medium,2.0,5.875,1490.909090909091,0.975609756097561
L010300,2024-11-11,Retail,Rajasthan,173.0,Partner,Content Marketing,4.0,7.0,6.0,23.0,34.0,12.0,3.0,3.0,No,137000.0,110000.0,No,1.0,4.0,No,0,Medium,11.0,15.6,791.9075144508671,0.8029197080291971
L010301,2025-05-27,Retail,Haryana,33.0,Google Ads,Enterprise Outreach,4.0,4.0,32.0,31.0,65.0,7.0,2.0,3.0,Yes,53000.0,75000.0,No,0.0,8.0,Yes,0,Small,8.0,20.9,1606.060606060606,1.4150943396226414
L010302,2025-07-27,Financial Services,Maharashtra,41.0,Google Ads,Product Demo,5.0,9.0,27.0,32.0,,10.0,4.0,2.0,Yes,71000.0,55000.0,Yes,0.0,14.0,Yes,1,Small,14.0,22.5,1731.7073170731708,0.7746478873239436
L010303,2024-10-27,Financial Services,Gujarat,28.0,Website,Product Demo,4.0,2.0,35.0,12.0,20.0,9.0,3.0,3.0,No,66000.0,70000.0,No,0.0,7.0,No,0,Small,6.0,13.200000000000001,2357.1428571428573,1.0606060606060606
L010304,2025-03-18,Telecommunications,Karnataka,10.0,Referral,Product Demo,4.0,7.0,34.0,8.0,17.0,9.0,3.0,2.0,Yes,52000.0,50000.0,No,0.0,1.0,Yes,1,Small,11.0,8.700000000000001,5200.0,0.9615384615384616
L010305,2024-03-16,Real Estate,Madhya Pradesh,91.0,Email Campaign,Content Marketing,2.0,0.0,34.0,11.0,25.0,7.0,2.0,1.0,No,68000.0,90000.0,Yes,0.0,7.0,No,0,Medium,2.0,10.499999999999998,747.2527472527472,1.3235294117647058
L010306,2024-10-20,Manufacturing,Gujarat,44.0,LinkedIn,Webinar,1.0,5.0,43.0,14.0,25.0,8.0,2.0,,No,62000.0,90000.0,Yes,0.0,3.0,No,0,Small,6.0,10.625,1409.090909090909,1.4516129032258065
L010307,2026-08-09,Telecommunications,Tamil Nadu,172.0,LinkedIn,Free Trial,2.0,4.0,47.0,3.0,8.0,10.0,,,No,124000.0,105000.0,Yes,0.0,2.0,No,0,Medium,6.0,3.6666666666666674,720.9302325581396,0.8467741935483871
L010308,2026-08-22,Real Estate,Haryana,379.0,Referral,Webinar,2.0,4.0,47.0,7.0,17.0,15.0,6.0,1.0,No,226000.0,155000.0,No,0.0,3.0,No,1,Large,6.0,11.299999999999999,596.3060686015831,0.6858407079646017
L010309,2025-04-17,IT Services,Haryana,22.0,Website,Free Trial,1.0,2.0,53.0,10.0,17.0,9.0,1.0,1.0,No,55000.0,70000.0,No,0.0,5.0,No,0,Small,3.0,7.7,2500.0,1.2727272727272727
L010310,2026-07-03,Retail,Andhra Pradesh,25.0,Referral,Product Demo,1.0,1.0,49.0,9.0,27.0,8.0,2.0,2.0,Yes,56000.0,75000.0,No,1.0,3.0,No,0,Small,2.0,9.700000000000001,2240.0,1.3392857142857142
L010311,2025-05-02,Real Estate,Delhi,20.0,Google Ads,Content Marketing,5.0,8.0,27.0,15.0,35.0,9.0,,4.0,Yes,52000.0,50000.0,No,1.0,5.0,No,0,Small,13.0,15.624999999999996,2600.0,0.9615384615384616
L010312,2024-05-02,Real Estate,Punjab,214.0,LinkedIn,Free Trial,6.0,2.0,3.0,31.0,71.0,11.0,1.0,,Yes,148000.0,175000.0,Yes,0.0,8.0,No,0,Medium,8.0,21.875000000000004,691.588785046729,1.1824324324324325
L010313,2026-04-24,IT Services,Tamil Nadu,8.0,LinkedIn,Content Marketing,1.0,3.0,30.0,10.0,18.0,,1.0,3.0,No,,65000.0,Yes,0.0,4.0,No,0,Small,4.0,9.4,,
L010314,2025-02-07,Financial Services,Punjab,60.0,Email Campaign,Content Marketing,2.0,6.0,31.0,6.0,,10.0,2.0,2.0,No,83000.0,60000.0,No,0.0,1.0,No,0,Medium,8.0,7.000000000000001,1383.3333333333333,0.7228915662650602
L010315,2025-08-18,Manufacturing,West Bengal,7.0,Website,Content Marketing,5.0,8.0,34.0,22.0,43.0,7.0,1.0,4.0,Yes,,55000.0,Yes,0.0,6.0,No,0,Small,13.0,16.1,,
L010316,2025-09-23,Financial Services,West Bengal,220.0,LinkedIn,Content Marketing,2.0,0.0,32.0,9.0,23.0,10.0,,1.0,No,145000.0,110000.0,No,0.0,3.0,Yes,0,Medium,2.0,7.875,659.0909090909091,0.7586206896551724
L010317,2024-10-26,IT Services,Kerala,94.0,Google Ads,Product Demo,5.0,10.0,27.0,41.0,61.0,18.0,1.0,2.0,Yes,,155000.0,No,0.0,14.0,Yes,0,Medium,15.0,22.900000000000002,,
L010318,2025-12-14,Education,Karnataka,20.0,Webinar,Enterprise Outreach,3.0,8.0,42.0,7.0,14.0,6.0,,2.0,No,51000.0,40000.0,No,0.0,3.0,No,0,Small,11.0,7.500000000000001,2550.0,0.7843137254901961
L010319,2025-05-02,Retail,Madhya Pradesh,321.0,Website,Product Demo,8.0,5.0,14.0,46.0,99.0,9.0,1.0,4.0,Yes,132000.0,95000.0,No,1.0,24.0,Yes,1,Large,13.0,33.7,411.21495327102804,0.7196969696969697
L010320,2024-12-22,IT Services,Madhya Pradesh,16.0,Webinar,Enterprise Outreach,1.0,2.0,41.0,5.0,10.0,12.0,2.0,3.0,No,51000.0,65000.0,No,0.0,3.0,No,0,Small,3.0,8.2,3187.5,1.2745098039215685
L010321,2024-10-16,Retail,Delhi,47.0,Partner,Product Demo,1.0,0.0,27.0,5.0,11.0,5.0,1.0,1.0,Yes,56000.0,55000.0,No,0.0,1.0,No,0,Small,1.0,4.5,1191.4893617021276,0.9821428571428571
L010322,2025-12-27,IT Services,Karnataka,3.0,LinkedIn,Content Marketing,2.0,2.0,19.0,26.0,35.0,7.0,0.0,4.0,Yes,47000.0,70000.0,No,0.0,8.0,Yes,0,Small,4.0,15.9,15666.666666666666,1.4893617021276595
L010323,2024-08-30,Manufacturing,Kerala,83.0,Partner,Webinar,3.0,6.0,,23.0,60.0,9.0,1.0,3.0,No,,170000.0,Yes,1.0,14.0,No,0,Medium,9.0,20.200000000000003,,
L010324,2024-04-30,Real Estate,Karnataka,27.0,Google Ads,Product Demo,0.0,0.0,,8.0,19.0,9.0,1.0,1.0,No,51000.0,50000.0,Yes,0.0,4.0,No,0,Small,0.0,7.1,1888.888888888889,0.9803921568627451
L010325,2026-05-07,Telecommunications,West Bengal,31.0,Email Campaign,Enterprise Outreach,3.0,3.0,7.0,38.0,83.0,9.0,,6.0,Yes,64000.0,60000.0,Yes,1.0,19.0,No,1,Small,6.0,36.875,2064.516129032258,0.9375
L010326,2024-11-18,Financial Services,Tamil Nadu,13.0,Website,Webinar,3.0,1.0,26.0,26.0,56.0,8.0,2.0,3.0,No,52000.0,65000.0,No,0.0,5.0,No,0,Small,4.0,17.8,4000.0,1.25
L010327,2025-09-15,Telecommunications,Kerala,11.0,Referral,Free Trial,8.0,15.0,7.0,,58.0,16.0,6.0,5.0,Yes,51000.0,40000.0,Yes,1.0,13.0,Yes,1,Small,23.0,27.500000000000004,4636.363636363636,0.7843137254901961
L010328,2025-11-28,Telecommunications,Andhra Pradesh,22.0,Referral,Content Marketing,7.0,17.0,6.0,45.0,83.0,7.0,2.0,10.0,Yes,58000.0,75000.0,Yes,2.0,20.0,Yes,1,Small,24.0,37.3,2636.3636363636365,1.293103448275862
L010329,2026-03-26,Retail,Punjab,178.0,LinkedIn,Product Demo,2.0,3.0,39.0,9.0,14.0,13.0,2.0,1.0,No,87000.0,115000.0,No,0.0,1.0,No,0,Medium,5.0,6.6000000000000005,488.76404494382024,1.3218390804597702
L010330,2025-08-31,Professional Services,Madhya Pradesh,65.0,Website,Free Trial,6.0,8.0,29.0,21.0,49.0,11.0,3.0,4.0,Yes,73000.0,75000.0,Yes,0.0,9.0,Yes,1,Medium,14.0,19.7,1123.076923076923,1.0273972602739727
L010331,2025-11-19,Financial Services,Rajasthan,15.0,Google Ads,Product Demo,1.0,0.0,30.0,12.0,24.0,9.0,2.0,4.0,No,59000.0,90000.0,No,0.0,4.0,No,0,Small,1.0,12.4,3933.3333333333335,1.5254237288135593
L010333,2026-07-06,Telecommunications,Odisha,386.0,Referral,Free Trial,8.0,4.0,28.0,17.0,38.0,11.0,4.0,1.0,No,268000.0,365000.0,No,1.0,5.0,No,1,Large,12.0,14.200000000000001,694.300518134715,1.3619402985074627
L010334,2024-02-15,Retail,Andhra Pradesh,3.0,Email Campaign,Content Marketing,3.0,6.0,24.0,10.0,9.0,,2.0,1.0,No,46000.0,55000.0,No,0.0,5.0,No,0,Small,9.0,7.9,15333.333333333334,1.1956521739130435
L010335,2025-12-24,Healthcare,Maharashtra,149.0,Google Ads,Free Trial,4.0,6.0,32.0,13.0,35.0,,1.0,2.0,Yes,112000.0,115000.0,No,0.0,7.0,No,0,Medium,10.0,11.899999999999999,751.6778523489933,1.0267857142857142
L010336,2024-06-18,IT Services,Madhya Pradesh,71.0,LinkedIn,Enterprise Outreach,7.0,7.0,12.0,,,9.0,0.0,9.0,Yes,91000.0,110000.0,No,1.0,15.0,No,1,Medium,14.0,25.0,1281.6901408450703,1.2087912087912087
L010337,2026-05-17,IT Services,Karnataka,32.0,Partner,Webinar,6.0,11.0,17.0,29.0,58.0,12.0,3.0,2.0,No,68000.0,50000.0,No,1.0,9.0,No,0,Small,17.0,20.200000000000003,2125.0,0.7352941176470589
L010338,2024-02-17,IT Services,Rajasthan,21.0,Website,Content Marketing,3.0,9.0,36.0,14.0,,9.0,1.0,3.0,No,55000.0,55000.0,No,1.0,7.0,No,1,Small,12.0,12.0,2619.0476190476193,1.0
L010339,2024-08-28,Financial Services,Tamil Nadu,98.0,Referral,Enterprise Outreach,2.0,4.0,35.0,3.0,6.0,7.0,2.0,1.0,No,83000.0,65000.0,No,1.0,1.0,No,1,Medium,6.0,4.6,846.9387755102041,0.7831325301204819
L010340,2024-07-05,Professional Services,Karnataka,142.0,LinkedIn,Enterprise Outreach,5.0,11.0,24.0,14.0,32.0,9.0,2.0,2.0,No,125000.0,85000.0,No,0.0,6.0,No,0,Medium,16.0,12.4,880.2816901408451,0.68
L010341,2025-08-10,Healthcare,Tamil Nadu,144.0,Referral,Webinar,4.0,9.0,34.0,9.0,25.0,11.0,1.0,2.0,Yes,111000.0,140000.0,No,0.0,3.0,No,0,Medium,13.0,8.5,770.8333333333334,1.2612612612612613
L010342,2024-01-05,Real Estate,Telangana,146.0,Email Campaign,Free Trial,8.0,9.0,4.0,60.0,134.0,9.0,2.0,10.0,Yes,98000.0,145000.0,Yes,1.0,15.0,Yes,1,Medium,17.0,43.4,671.2328767123288,1.4795918367346939
L010343,2024-01-17,IT Services,Gujarat,7.0,LinkedIn,Free Trial,1.0,1.0,34.0,9.0,15.0,9.0,2.0,1.0,No,50000.0,55000.0,No,0.0,4.0,No,0,Small,2.0,7.9,7142.857142857143,1.1
L010344,2025-05-05,Healthcare,Telangana,18.0,Website,Content Marketing,4.0,5.0,23.0,22.0,,10.0,1.0,,Yes,53000.0,80000.0,No,1.0,,No,0,Small,9.0,13.5,2944.4444444444443,1.509433962264151
L010346,2025-05-29,Financial Services,Rajasthan,43.0,LinkedIn,Product Demo,0.0,2.0,29.0,4.0,7.0,,0.0,3.0,No,81000.0,95000.0,No,1.0,1.0,No,0,Small,2.0,4.9,1883.7209302325582,1.1728395061728396
L010347,2025-03-09,Healthcare,Uttar Pradesh,56.0,Referral,Product Demo,5.0,8.0,16.0,16.0,41.0,11.0,4.0,3.0,No,81000.0,85000.0,Yes,0.0,5.0,No,0,Medium,13.0,16.299999999999997,1446.4285714285713,1.0493827160493827
L010348,2025-10-02,Real Estate,West Bengal,139.0,Referral,Product Demo,3.0,7.0,15.0,29.0,58.0,12.0,1.0,6.0,Yes,106000.0,130000.0,No,2.0,12.0,Yes,1,Medium,10.0,23.4,762.589928057554,1.2264150943396226
L010349,2025-06-20,IT Services,Gujarat,39.0,Website,Content Marketing,4.0,6.0,28.0,21.0,31.0,13.0,3.0,4.0,No,65000.0,80000.0,Yes,1.0,6.0,Yes,1,Small,10.0,16.7,1666.6666666666667,1.2307692307692308
L010350,2025-01-09,IT Services,Telangana,100.0,Website,Product Demo,9.0,20.0,11.0,60.0,,10.0,2.0,8.0,Yes,91000.0,70000.0,Yes,1.0,35.0,No,1,Medium,29.0,45.0,910.0,0.7692307692307693
L010351,2025-07-26,Professional Services,Delhi,27.0,Website,Product Demo,0.0,2.0,29.0,6.0,14.0,8.0,2.0,2.0,No,54000.0,80000.0,No,0.0,3.0,No,0,Small,2.0,7.8,2000.0,1.4814814814814814
L010352,2024-01-04,Manufacturing,Telangana,432.0,Website,Webinar,7.0,11.0,17.0,38.0,78.0,7.0,2.0,5.0,No,352000.0,445000.0,No,1.0,18.0,Yes,1,Large,18.0,29.599999999999998,814.8148148148148,1.2642045454545454
L010353,2024-08-25,Education,Delhi,19.0,Google Ads,Content Marketing,3.0,3.0,50.0,10.0,,7.0,2.0,2.0,Yes,51000.0,50000.0,No,0.0,3.0,No,0,Small,6.0,9.000000000000002,2684.2105263157896,0.9803921568627451
L010354,2025-10-17,IT Services,Haryana,19.0,Google Ads,Enterprise Outreach,3.0,7.0,210.0,12.0,20.0,,1.0,,No,53000.0,45000.0,No,0.0,6.0,No,0,Small,10.0,9.75,2789.4736842105262,0.8490566037735849
L010355,2024-11-28,Financial Services,Rajasthan,55.0,Google Ads,Free Trial,4.0,10.0,48.0,9.0,17.0,7.0,2.0,3.0,Yes,82000.0,105000.0,No,0.0,3.0,No,1,Medium,14.0,9.700000000000001,1490.909090909091,1.2804878048780488
L010356,2024-02-22,Manufacturing,Punjab,154.0,Partner,Enterprise Outreach,3.0,6.0,38.0,31.0,42.0,8.0,1.0,2.0,Yes,159000.0,170000.0,Yes,2.0,6.0,Yes,1,Medium,9.0,15.8,1032.4675324675325,1.069182389937107
L010357,2024-05-01,Education,Telangana,17.0,Google Ads,Product Demo,7.0,13.0,11.0,41.0,70.0,13.0,4.0,5.0,Yes,50000.0,60000.0,No,2.0,15.0,Yes,1,Small,20.0,30.2,2941.176470588235,1.2
L010358,2026-04-22,Healthcare,Karnataka,29.0,Google Ads,Content Marketing,6.0,12.0,1.0,37.0,51.0,6.0,2.0,2.0,Yes,63000.0,70000.0,No,2.0,6.0,No,1,Small,18.0,18.9,2172.4137931034484,1.1111111111111112
L010359,2024-11-16,Telecommunications,Punjab,27.0,Website,Free Trial,4.0,5.0,387.0,24.0,38.0,11.0,2.0,4.0,Yes,66000.0,65000.0,No,1.0,8.0,No,1,Small,9.0,17.8,2444.4444444444443,0.9848484848484849
L010360,2024-01-23,Real Estate,Kerala,12.0,Email Campaign,Webinar,2.0,4.0,39.0,17.0,22.0,9.0,1.0,3.0,No,50000.0,60000.0,No,0.0,5.0,No,0,Small,6.0,11.6,4166.666666666667,1.2
L010361,2025-12-10,Retail,Telangana,22.0,Email Campaign,Content Marketing,3.0,4.0,2.0,37.0,88.0,,0.0,8.0,Yes,52000.0,45000.0,No,0.0,,No,1,Small,7.0,30.25,2363.6363636363635,0.8653846153846154
L010362,2025-05-31,Manufacturing,Odisha,18.0,Email Campaign,Free Trial,4.0,4.0,40.0,,30.0,10.0,3.0,1.0,No,57000.0,60000.0,No,1.0,4.0,No,0,Small,8.0,10.75,3166.6666666666665,1.0526315789473684
L010363,2025-03-15,Education,Rajasthan,188.0,Google Ads,Webinar,7.0,11.0,28.0,23.0,38.0,12.0,5.0,4.0,Yes,106000.0,95000.0,No,1.0,6.0,Yes,1,Medium,18.0,19.8,563.8297872340426,0.8962264150943396
L010364,2026-05-20,Logistics,Madhya Pradesh,49.0,LinkedIn,Enterprise Outreach,,4.0,37.0,18.0,45.0,9.0,3.0,3.0,Yes,66000.0,90000.0,Yes,0.0,8.0,No,0,Small,,17.3,1346.938775510204,1.3636363636363635
L010365,2024-11-01,IT Services,Gujarat,23.0,Webinar,Webinar,3.0,6.0,,13.0,20.0,12.0,3.0,2.0,Yes,57000.0,40000.0,Yes,0.0,7.0,No,1,Small,9.0,12.4,2478.2608695652175,0.7017543859649122
L010366,2025-07-11,Telecommunications,Uttar Pradesh,349.0,Webinar,Webinar,4.0,8.0,18.0,34.0,48.0,,2.0,,No,253000.0,205000.0,No,0.0,11.0,Yes,0,Large,12.0,22.5,724.9283667621777,0.8102766798418972
L010368,2025-08-14,Professional Services,Kerala,295.0,Webinar,Product Demo,8.0,16.0,25.0,24.0,44.0,6.0,2.0,3.0,Yes,155000.0,150000.0,Yes,0.0,6.0,No,1,Large,24.0,16.599999999999998,525.4237288135594,0.967741935483871
L010369,2024-07-21,Professional Services,Punjab,24.0,Google Ads,Product Demo,4.0,12.0,35.0,18.0,39.0,12.0,3.0,5.0,No,64000.0,75000.0,No,0.0,5.0,No,0,Small,16.0,17.5,2666.6666666666665,1.171875
L010370,2025-10-25,IT Services,Punjab,133.0,LinkedIn,Content Marketing,4.0,7.0,27.0,21.0,47.0,8.0,2.0,,No,112000.0,85000.0,Yes,0.0,12.0,No,1,Medium,11.0,19.624999999999996,842.1052631578947,0.7589285714285714
L010371,2025-12-24,Manufacturing,Telangana,479.0,Referral,Enterprise Outreach,6.0,5.0,34.0,16.0,34.0,14.0,6.0,2.0,No,334000.0,495000.0,Yes,2.0,3.0,No,1,Large,11.0,15.8,697.286012526096,1.4820359281437125
L010372,2024-04-29,Retail,Madhya Pradesh,26.0,Referral,Content Marketing,7.0,11.0,18.0,33.0,80.0,12.0,5.0,8.0,Yes,54000.0,50000.0,No,0.0,20.0,No,1,Small,18.0,35.6,2076.923076923077,0.9259259259259259
L010373,2024-06-09,Retail,Kerala,32.0,Google Ads,Free Trial,2.0,3.0,28.0,20.0,47.0,9.0,2.0,2.0,Yes,62000.0,90000.0,No,0.0,,Yes,0,Small,5.0,15.875,1937.5,1.4516129032258065
L010374,2025-10-18,Real Estate,Maharashtra,25.0,Referral,Enterprise Outreach,7.0,11.0,9.0,60.0,106.0,13.0,3.0,10.0,Yes,56000.0,60000.0,No,2.0,,Yes,0,Small,18.0,44.49999999999999,2240.0,1.0714285714285714
L010375,2024-04-25,IT Services,Madhya Pradesh,52.0,Partner,Content Marketing,6.0,11.0,16.0,35.0,73.0,8.0,1.0,4.0,Yes,70000.0,90000.0,Yes,2.0,8.0,Yes,1,Medium,17.0,22.5,1346.1538461538462,1.2857142857142858
L010376,2026-06-05,Education,Karnataka,331.0,LinkedIn,Content Marketing,6.0,15.0,39.0,1.0,6.0,13.0,2.0,0.0,Yes,103000.0,115000.0,Yes,1.0,1.0,No,0,Large,21.0,3.2,311.17824773413895,1.116504854368932
L010377,2024-04-16,Professional Services,Karnataka,44.0,Google Ads,Enterprise Outreach,4.0,7.0,28.0,39.0,58.0,8.0,3.0,6.0,Yes,61000.0,75000.0,No,0.0,10.0,No,1,Small,11.0,26.599999999999994,1386.3636363636363,1.2295081967213115
L010378,2026-08-05,Professional Services,Karnataka,21.0,Google Ads,Webinar,1.0,2.0,43.0,6.0,14.0,11.0,1.0,2.0,No,56000.0,45000.0,No,0.0,2.0,No,0,Small,3.0,6.4,2666.6666666666665,0.8035714285714286
L010379,2025-10-15,IT Services,West Bengal,36.0,Google Ads,Free Trial,5.0,6.0,37.0,39.0,52.0,7.0,2.0,,No,55000.0,45000.0,No,0.0,18.0,Yes,1,Small,11.0,27.749999999999996,1527.7777777777778,0.8181818181818182
L010380,2025-03-07,Professional Services,Maharashtra,158.0,Email Campaign,Free Trial,4.0,1.0,21.0,23.0,56.0,11.0,3.0,2.0,No,98000.0,75000.0,No,2.0,11.0,No,1,Medium,5.0,19.6,620.253164556962,0.7653061224489796
L010381,2024-09-18,IT Services,Haryana,3.0,Email Campaign,Content Marketing,7.0,13.0,26.0,41.0,85.0,5.0,0.0,9.0,Yes,46000.0,45000.0,Yes,1.0,10.0,No,1,Small,20.0,29.7,15333.333333333334,0.9782608695652174
L010383,2025-12-29,Financial Services,West Bengal,31.0,Webinar,Product Demo,3.0,9.0,24.0,17.0,41.0,7.0,2.0,4.0,No,64000.0,90000.0,No,1.0,10.0,No,0,Small,12.0,17.5,2064.516129032258,1.40625
L010384,2026-01-02,Retail,Telangana,19.0,Website,Webinar,3.0,0.0,35.0,,25.0,7.0,2.0,2.0,No,50000.0,,Yes,0.0,2.0,No,1,Small,3.0,9.125,2631.5789473684213,
L010385,2024-07-22,IT Services,Gujarat,5.0,Website,Product Demo,5.0,6.0,28.0,20.0,29.0,7.0,,3.0,No,48000.0,45000.0,Yes,0.0,13.0,Yes,1,Small,11.0,18.875,9600.0,0.9375
L010386,2025-06-12,Financial Services,Kerala,82.0,Email Campaign,Webinar,6.0,8.0,13.0,49.0,113.0,,3.0,4.0,Yes,109000.0,150000.0,No,0.0,13.0,No,1,Medium,14.0,33.3,1329.2682926829268,1.3761467889908257
L010387,2026-08-24,Healthcare,Gujarat,29.0,Webinar,Free Trial,0.0,1.0,45.0,5.0,20.0,11.0,2.0,2.0,No,57000.0,45000.0,Yes,0.0,1.0,No,1,Small,1.0,7.3999999999999995,1965.5172413793102,0.7894736842105263
L010388,2024-09-07,Telecommunications,Rajasthan,68.0,Google Ads,Product Demo,2.0,6.0,47.0,,27.0,9.0,3.0,3.0,No,,110000.0,No,0.0,4.0,Yes,0,Medium,8.0,12.875,,
L010389,2025-11-05,Retail,Kerala,11.0,Referral,Content Marketing,,1.0,26.0,17.0,42.0,10.0,2.0,2.0,No,,60000.0,Yes,0.0,10.0,No,0,Small,,15.6,,
L010390,2024-06-16,Logistics,Haryana,5.0,Referral,Webinar,3.0,2.0,16.0,7.0,,9.0,3.0,1.0,No,47000.0,60000.0,No,0.0,4.0,No,0,Small,5.0,8.75,9400.0,1.2765957446808511
L010391,2026-03-22,Education,Gujarat,10.0,Webinar,Product Demo,4.0,7.0,32.0,23.0,54.0,11.0,,4.0,Yes,,,No,0.0,11.0,Yes,0,Small,11.0,23.0,,
L010392,2024-06-14,Manufacturing,Maharashtra,31.0,Email Campaign,Product Demo,2.0,5.0,42.0,13.0,32.0,11.0,2.0,,No,56000.0,,Yes,0.0,5.0,No,0,Small,7.0,12.25,1806.4516129032259,
L010393,2024-10-16,IT Services,Madhya Pradesh,5.0,Partner,Product Demo,3.0,11.0,30.0,14.0,21.0,11.0,1.0,1.0,No,47000.0,35000.0,No,1.0,9.0,No,0,Small,14.0,10.499999999999998,9400.0,0.7446808510638298
L010394,2025-03-22,IT Services,Telangana,48.0,LinkedIn,Content Marketing,8.0,6.0,21.0,60.0,76.0,13.0,1.0,5.0,No,80000.0,70000.0,Yes,1.0,18.0,Yes,1,Small,14.0,32.800000000000004,1666.6666666666667,0.875
L010395,2024-12-26,Manufacturing,Uttar Pradesh,275.0,Website,Content Marketing,5.0,10.0,10.0,12.0,12.0,9.0,3.0,5.0,Yes,238000.0,230000.0,No,0.0,7.0,No,1,Large,15.0,14.399999999999999,865.4545454545455,0.9663865546218487
L010396,2024-06-14,Professional Services,Maharashtra,3.0,Google Ads,Webinar,5.0,10.0,20.0,22.0,52.0,,3.0,4.0,Yes,46000.0,35000.0,No,1.0,4.0,Yes,1,Small,15.0,18.2,15333.333333333334,0.7608695652173914
L010397,2025-09-15,Financial Services,Madhya Pradesh,18.0,Website,Free Trial,3.0,2.0,,24.0,41.0,6.0,2.0,5.0,No,50000.0,70000.0,No,2.0,8.0,Yes,1,Small,5.0,19.1,2777.777777777778,1.4
L010398,2024-01-20,Logistics,Andhra Pradesh,33.0,Webinar,Content Marketing,,5.0,24.0,23.0,44.0,12.0,3.0,1.0,No,62000.0,55000.0,No,1.0,6.0,No,0,Small,,15.4,1878.7878787878788,0.8870967741935484
L010399,2026-08-14,Real Estate,Andhra Pradesh,32.0,Website,Product Demo,6.0,14.0,,46.0,85.0,12.0,4.0,5.0,Yes,53000.0,40000.0,No,0.0,14.0,Yes,1,Small,20.0,32.300000000000004,1656.25,0.7547169811320755
L010400,2024-02-20,Telecommunications,Telangana,183.0,LinkedIn,Content Marketing,2.0,3.0,29.0,17.0,24.0,10.0,4.0,4.0,No,130000.0,90000.0,Yes,2.0,4.0,No,0,Medium,5.0,15.4,710.3825136612022,0.6923076923076923
L010401,2024-11-20,Healthcare,Karnataka,25.0,Referral,Content Marketing,2.0,5.0,29.0,16.0,40.0,8.0,2.0,3.0,Yes,57000.0,80000.0,Yes,0.0,3.0,No,0,Small,7.0,13.399999999999999,2280.0,1.4035087719298245
